demos, 1380.0, 1536.0, 900.0, 2004.0, 2108.0, 2216.0, 1484.0, 1140.0, 1284.0, 1188.0, 1188.0
0.01, 2004.0, 3196.0, 900.0, 756.0, 2496.0, 2004.0, 1900.0, 660.0, 1284.0, 1380.0, 1848.0, 1236.0, 708.0, 1380.0, 1284.0, 1380.0, 2804.0, 1380.0, 1692.0, 660.0
0.05, 1484.0, 1588.0, 1848.0, 900.0, 660.0, 1848.0, 1284.0, 1044.0, 852.0, 1848.0, 1796.0, 1848.0, 1236.0, 660.0, 1744.0, 1848.0, 1092.0, 1380.0, 804.0, 616.0
0.1, 1332.0, 1140.0, 2004.0, 264.0, 1332.0, 2272.0, 660.0, 660.0, 948.0, 1332.0, 2160.0, 852.0, 484.0, 1536.0, 2160.0, 1284.0, 1380.0, 660.0, 1744.0, 1848.0
0.15000000000000002, 1236.0, 1432.0, 948.0, 1536.0, 1432.0, 1744.0, 1432.0, 948.0, 2108.0, 1796.0, 708.0, 2160.0, 1380.0, 1380.0, 1236.0, 1140.0, 996.0, 1432.0, 1044.0, 1044.0
0.2, 1380.0, 1744.0, 440.0, 484.0, 1380.0, 572.0, 1236.0, 1380.0, 1140.0, 1640.0, 1284.0, 1380.0, 1952.0, 804.0, 2004.0, 1332.0, 1536.0, 1284.0, 708.0, 1692.0
0.25, 1284.0, 804.0, 660.0, 756.0, 756.0, 948.0, 660.0, 1092.0, 1140.0, 1332.0, 1140.0, 660.0, 1188.0, 1044.0, 1188.0, 1380.0, 996.0, 1380.0, 396.0, 616.0
0.3, 900.0, 1284.0, 660.0, 1536.0, 1092.0, 1284.0, 660.0, 756.0, 852.0, 852.0, 948.0, 1044.0, 996.0, 660.0, 1092.0, 352.0, 1640.0, 1236.0, 1188.0, 660.0
0.35000000000000003, 996.0, 572.0, 1380.0, 660.0, 1432.0, 948.0, 616.0, 804.0, 996.0, 852.0, 852.0, 756.0, 440.0, 1332.0, 948.0, 440.0, 1380.0, 616.0, 804.0, 484.0
0.4, 660.0, 900.0, 948.0, 756.0, 804.0, 1044.0, 1140.0, 660.0, 528.0, 660.0, 1380.0, 484.0, 572.0, 1380.0, 1236.0, 804.0, 616.0, 1380.0, 1640.0, 900.0
0.45, 1188.0, 1380.0, 1044.0, 660.0, 1236.0, 900.0, 900.0, 616.0, 1140.0, 900.0, 616.0, 660.0, 660.0, 660.0, 1044.0, 484.0, 1284.0, 1092.0, 852.0, 948.0
0.5, 572.0, 396.0, 660.0, 1484.0, 948.0, 660.0, 756.0, 660.0, 708.0, 660.0, 396.0, 1380.0, 308.0, 948.0, 528.0, 948.0, 900.0, 616.0, 660.0, 1044.0
0.55, 804.0, 528.0, 852.0, 660.0, 996.0, 528.0, 572.0, 804.0, 804.0, 852.0, 396.0, 804.0, 996.0, 1284.0, 1284.0, 660.0, 1284.0, 396.0, 852.0, 660.0
0.6000000000000001, 616.0, 528.0, 660.0, 616.0, 900.0, 804.0, 528.0, 528.0, 660.0, 528.0, 352.0, 756.0, 756.0, 660.0, 660.0, 132.0, 900.0, 616.0, 308.0, 804.0
0.6500000000000001, 484.0, 616.0, 616.0, 528.0, 572.0, 572.0, 804.0, 308.0, 948.0, 616.0, 708.0, 616.0, 264.0, 660.0, 660.0, 660.0, 572.0, 660.0, 900.0, 1092.0
0.7000000000000001, 572.0, 616.0, 660.0, 900.0, 440.0, 756.0, 948.0, 308.0, 572.0, 572.0, 352.0, 528.0, 660.0, 572.0, 528.0, 528.0, 660.0, 528.0, 572.0, 352.0
0.7500000000000001, 996.0, 572.0, 660.0, 308.0, 708.0, 572.0, 440.0, 308.0, 572.0, 708.0, 484.0, 528.0, 616.0, 352.0, 396.0, 660.0, 440.0, 804.0, 528.0, 264.0
0.8, 308.0, 708.0, 352.0, 176.0, 708.0, 396.0, 572.0, 264.0, 352.0, 660.0, 352.0, 528.0, 948.0, 308.0, 528.0, 396.0, 308.0, 352.0, 616.0, 616.0
0.8500000000000001, 396.0, 220.0, 572.0, 484.0, 132.0, 352.0, 308.0, 528.0, 264.0, 220.0, 484.0, 660.0, 264.0, 572.0, 220.0, 616.0, 396.0, 440.0, 396.0, 264.0
0.9000000000000001, 396.0, 528.0, 308.0, 264.0, 88.0, 176.0, 176.0, 484.0, 660.0, 484.0, 616.0, 352.0, 308.0, 572.0, 176.0, 572.0, 572.0, 708.0, 528.0, 708.0
0.9500000000000001, 308.0, 440.0, 88.0, 616.0, 852.0, 484.0, 572.0, 484.0, 440.0, 264.0, 176.0, 176.0, 88.0, 352.0, 852.0, 132.0, 264.0, 308.0, 440.0, 352.0
1.0, 264.0, 176.0, 660.0, 616.0, 308.0, 616.0, 528.0, 264.0, 264.0, 440.0, 528.0, 264.0, 440.0, 308.0, 440.0, 572.0, 352.0, 352.0, 264.0, 660.0
