demos, 520.0, 540.0, 420.0, 540.0, 480.0, 720.0, 320.0, 660.0, 480.0, 560.0, 560.0
0.01, 640.0, 300.0, 580.0, 640.0, 700.0, 520.0, 660.0, 680.0, 460.0, 440.0, 380.0, 380.0, 460.0, 680.0, 700.0, 420.0, 580.0, 500.0, 560.0, 420.0
0.05, 680.0, 400.0, 760.0, 420.0, 520.0, 740.0, 300.0, 740.0, 520.0, 580.0, 420.0, 540.0, 560.0, 580.0, 240.0, 500.0, 480.0, 660.0, 340.0, 600.0
0.1, 500.0, 600.0, 560.0, 740.0, 520.0, 560.0, 400.0, 540.0, 740.0, 360.0, 420.0, 700.0, 600.0, 380.0, 640.0, 640.0, 700.0, 680.0, 540.0, 440.0
0.15000000000000002, 580.0, 680.0, 440.0, 480.0, 660.0, 580.0, 400.0, 620.0, 440.0, 720.0, 500.0, 600.0, 580.0, 560.0, 460.0, 600.0, 520.0, 600.0, 480.0, 500.0
0.2, 540.0, 540.0, 320.0, 400.0, 680.0, 580.0, 620.0, 400.0, 120.0, 500.0, 440.0, 480.0, 380.0, 200.0, 600.0, 520.0, 400.0, 500.0, 580.0, 560.0
0.25, 360.0, 520.0, 560.0, 440.0, 480.0, 540.0, 540.0, 360.0, 560.0, 540.0, 460.0, 420.0, 580.0, 400.0, 520.0, 500.0, 600.0, 540.0, 540.0, 280.0
0.3, 420.0, 600.0, 640.0, 600.0, 400.0, 400.0, 640.0, 440.0, 380.0, 620.0, 640.0, 300.0, 480.0, 380.0, 680.0, 600.0, 400.0, 400.0, 440.0, 700.0
0.35000000000000003, 680.0, 540.0, 500.0, 540.0, 540.0, 280.0, 480.0, 240.0, 360.0, 520.0, 640.0, 560.0, 380.0, 420.0, 360.0, 640.0, 560.0, 480.0, 580.0, 640.0
0.4, 460.0, 260.0, 460.0, 680.0, 500.0, 660.0, 520.0, 500.0, 700.0, 560.0, 300.0, 260.0, 260.0, 560.0, 260.0, 400.0, 420.0, 380.0, 620.0, 400.0
0.45, 340.0, 420.0, 560.0, 440.0, 700.0, 660.0, 460.0, 460.0, 280.0, 540.0, 520.0, 460.0, 500.0, 460.0, 380.0, 640.0, 620.0, 340.0, 520.0, 200.0
0.5, 280.0, 440.0, 480.0, 320.0, 360.0, 460.0, 480.0, 520.0, 340.0, 680.0, 440.0, 420.0, 420.0, 260.0, 180.0, 420.0, 500.0, 240.0, 640.0, 420.0
0.55, 480.0, 520.0, 380.0, 260.0, 300.0, 540.0, 340.0, 480.0, 440.0, 400.0, 680.0, 600.0, 240.0, 420.0, 520.0, 400.0, 320.0, 600.0, 540.0, 240.0
0.6000000000000001, 420.0, 400.0, 520.0, 220.0, 560.0, 260.0, 540.0, 260.0, 560.0, 400.0, 380.0, 300.0, 280.0, 500.0, 540.0, 540.0, 420.0, 480.0, 500.0, 400.0
0.6500000000000001, 360.0, 520.0, 460.0, 380.0, 400.0, 240.0, 340.0, 200.0, 500.0, 400.0, 180.0, 620.0, 460.0, 240.0, 220.0, 260.0, 320.0, 140.0, 400.0, 540.0
0.7000000000000001, 500.0, 820.0, 280.0, 480.0, 440.0, 340.0, 80.0, 320.0, 160.0, 480.0, 140.0, 440.0, 220.0, 300.0, 420.0, 200.0, 160.0, 400.0, 440.0, 200.0
0.7500000000000001, 260.0, 120.0, 420.0, 280.0, 280.0, 340.0, 140.0, 480.0, 360.0, 300.0, 520.0, 160.0, 260.0, 180.0, 440.0, 220.0, 300.0, 480.0, 300.0, 200.0
0.8, 40.0, 280.0, 400.0, 300.0, 180.0, 120.0, 100.0, 220.0, 160.0, 400.0, 100.0, 120.0, 340.0, 420.0, 380.0, 240.0, 200.0, 300.0, 300.0, 160.0
0.8500000000000001, 160.0, 300.0, 220.0, 340.0, 280.0, 100.0, 20.0, 240.0, 220.0, 80.0, 100.0, 200.0, 80.0, 260.0, 180.0, 340.0, 240.0, 240.0, 80.0, 180.0
0.9000000000000001, 60.0, 120.0, 140.0, 200.0, 240.0, 220.0, 40.0, 340.0, 100.0, 40.0, 200.0, 420.0, 240.0, 120.0, 260.0, 100.0, 180.0, 240.0, 220.0, 160.0
0.9500000000000001, 80.0, 160.0, 60.0, 180.0, 80.0, 200.0, 60.0, 160.0, 140.0, 120.0, 120.0, 0.0, 20.0, 20.0, 120.0, 0.0, 20.0, 120.0, 140.0, 60.0
1.0, 200.0, 20.0, 20.0, 60.0, 60.0, 40.0, 100.0, 100.0, 40.0, 100.0, 0.0, 20.0, 40.0, 80.0, 100.0, 120.0, 0.0, 60.0, 20.0, 140.0
